word	Totalt		SVT nyheter 2004	SVT nyheter 2005	SVT nyheter 2006	SVT nyheter 2007	SVT nyheter 2008	SVT nyheter 2009	SVT nyheter 2010	SVT nyheter 2011	SVT nyheter 2012	SVT nyheter 2013	SVT nyheter 2014	SVT nyheter 2015	SVT nyheter 2016	SVT nyheter 2017	SVT nyheter 2018	SVT nyheter 2019	SVT nyheter 2020	SVT nyheter 2021	SVT nyheter 2022	SVT nyheter 2023
kommer att avpublicera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
kommer att trötta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
kommer att statuera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
kommer att snegla	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
kommer att omgärda	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
kommer att nobba	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
kommer att namnge	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
kommer att lotta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
kommer att lappa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
kommer att beväpna	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
kommer att rondera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Kommer att lära	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
kommer att lusläsa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
kommer att korttidspermittera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
kommer att chansa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Kommer att klara	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
kommer att kallställa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
kommer att bomma	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Kommer att agera	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
kommer att återinträda	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
kommer att återansluta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
kommer att elchocka	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Kommer att utmana	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
kommer att skramla	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
kommer att rea	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
kommer att krydda	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
kommer att klappa	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
kommer att klarlägga	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Kommer att låta	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Kommer att skydda	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
kommer att lova	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Kommer att laga	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Kommer att dela	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
kommer att produktutveckla	1		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att nosa	1		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att idiotförklara	1		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att extrahandla	1		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kommer att utvidga	1		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att uttömma	1		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att underordna	1		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att solka	1		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att pyssla	1		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att presentara	1		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att inlägga	1		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att helgonförklara	1		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att hamra	1		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att flisa	1		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att DNA-testa	1		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att berusa	1		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att uppbringa	1		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att snåla	1		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att skälla	1		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att ruttna	1		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att kvalitetssäkra	1		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att förödmjuka	1		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att förvissa	1		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att förutsätta	1		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att förstamajtala	1		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att favorisera	1		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att drömma	1		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att dopningstesta	1		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att öronmärka	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att vidareutveckla	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att ?underhålla	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att skämta	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kommer att satsa	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att reprisera	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att renodla	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att rangordna	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att påvera	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att proffsdebutera	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att lysssna	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att logga	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att kåsera	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att klacificiera	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att förgrena	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att framskrida	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att formge	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att florera	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att dryfta	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att blottlägga	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att blida	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att avge	1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att återremmittera	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att utntyttja	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att undgå	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att tillfråga	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att tanka	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att säsongsdebutera	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att strid	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att spoliera	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att sammmanställa	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att referera	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att pruta	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att penetrera	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att opverka	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att leasa	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att konkurera	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att julhandla	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att inbegripa	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att håva	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att hejda	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att förbränna	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att fortsätte	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att drababs	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att disponera	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att betäcka	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att beger	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att avyttra	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att averka	1		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att övertäffa	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att övertrassera	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att vädra	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att vraa	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att vittra	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att valsa	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att twittra	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att tvångslikvidera	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att tiodubbla	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att tillfredsställa	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att sörpla	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att spöka	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att slinka	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att skräddarsy	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kommer att skapa	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att scouta	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att schakta	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att rentvås	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att relatera	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att nicka	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att mörkna	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att mutera	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att mota	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att konstatera	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att klumpa	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att inskärpa	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att innhålla	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att hopa	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att halta	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kommer att försöka	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att förstelna	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att föresvinna	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att fördriva	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att fuskåka	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att fresta	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att fortstätta	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att flankera	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att energideklarera	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att bottna	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att adjungera	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att ¨	1		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att återtesta	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att åska	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att växelverka	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att utväxla	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att uttnyttja	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att upppmana	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att Twittra	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att topp-prestera	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att tillförsäkra	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att stöpa	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att stödköpa	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att STÄMMA	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att smygöppna	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att skölja	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att sammarbeta	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att röna	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att retirera	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att puttra	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att peppra	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att omdefiniera	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Kommer att neka	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Kommer att mobilisera	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att kännna	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att kräma	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att invigningstala	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Kommer att gunga	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att gunga	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Kommer att förvärra	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att förordna	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att förelå	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att frakta	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att fjäska	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att fjärrstyra	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att direktkommentera	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att decimera	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att blända	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att betjäna	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att bekriga	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att avreglera	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att avhända	1		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
kommer att visitera	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att vimla	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att utvecka	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att utröna	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att undsätta	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Kommer att toksms:a	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att tillskjuta	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att stranda	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att sky	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att skjunka	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att samarbetafullt	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att projektera	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att motdemonstrera	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att miska	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att lossa	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Kommer att kasta	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Kommer att irritera	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att inverstera	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att innnebära	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att föröska	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att förvlata	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att försvinnna	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Kommer att försvinna	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att förkasta	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att förestå	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att frösvåra	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att framträdda	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att femdubbla	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att beskära	1		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kommer att övertrumfa	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att återge	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att vina	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att varska	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att självcensurera	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att rucka	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att robotisera	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att rappportera	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att poängtera	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att oskadliggöra	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att om-organisera	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att mätta	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att ledsaga	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att kvantifiera	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att kraftsätta	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att kampa	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att jämka	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att investeringa	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Kommer att införa	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Kommer att gälla	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att grina	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att förhöja	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att förelägga	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att frånsäga	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att flygbesiktiga	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att eska	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att erlägga	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att dissekera	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att braska	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att bolagisera	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Kommer att bidra	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att bi	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att beskjuta	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att beklaga	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att atbeta	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att arrendera	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
kommer att överexploatera	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer att öveklaga	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer att återfinna	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer att årervända	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer att utge	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer att urvattna	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer att undersök	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer att understödja	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer att trigga	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer att trakassera	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer att teckenspråkstolka	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer att teckengestalta	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer att tarva	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
kommer att slarva	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
